relative_path,physical_path,runtime_alias_path,size_bytes,sha256
03_FinalModelBackup\Thermal characteristics _ Thermal conductivity _ W_m.K_model_backup.joblib,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\03_FinalModelBackup\Thermal characteristics _ Thermal conductivity _ W_m.K_model_backup.joblib,C:\Users\chuck\Documents\Codex\_runlinks\TR1\03_FinalModelBackup\Thermal characteristics _ Thermal conductivity _ W_m.K_model_backup.joblib,130395,ffd211d8a40243652e8e67ede39a974fa1af375f521dd41786ec5f8c0731ab31
03_FinalModelBackup\Total energy_model_backup.joblib,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\03_FinalModelBackup\Total energy_model_backup.joblib,C:\Users\chuck\Documents\Codex\_runlinks\TR1\03_FinalModelBackup\Total energy_model_backup.joblib,127091,c9ad857587afe88c626fbffcf3968b03f03efcf9c975b62f3cdcb468f85b68c1
03_FinalModelBackup\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_model_backup.joblib,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\03_FinalModelBackup\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_model_backup.joblib,C:\Users\chuck\Documents\Codex\_runlinks\TR1\03_FinalModelBackup\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_model_backup.joblib,275158,f44c58615296588e8edbfb490aeb600b820404c9705beb305e22fef33c6729a8
03_FinalModelBackup\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_model_backup.joblib,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\03_FinalModelBackup\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_model_backup.joblib,C:\Users\chuck\Documents\Codex\_runlinks\TR1\03_FinalModelBackup\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_model_backup.joblib,254261,6d8c56b0f53797e5c4e18cb794922b8fac9bf12d0e496cc3225ed54546b7354f
04_FinalSelectedDatasets\APS_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\APS_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\APS_candidate_repeated_rows.csv,268118,871c6a0a2251c92804e6ccd52ef6fce0e9568cc2872b7210eef5d3caf3129931
04_FinalSelectedDatasets\APS_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\APS_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\APS_candidate_repeated_rows.xlsx,151739,ccb626250bb51a7972d2b6cee17badadaf3ccb7715fc7b362ecb18e6a5a250c8
04_FinalSelectedDatasets\APS_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\APS_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\APS_feature_rank.csv,19942,351a8a396cf3d4c0b8cbfba49adfb1000e71edba69f8cf3e200339ed3ea51cfa
04_FinalSelectedDatasets\APS_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\APS_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\APS_feature_rank.xlsx,12929,a19b08bd61b189979ec9da811835c7b2949cfd0a3c12e3185a8b44152ef166c2
04_FinalSelectedDatasets\APS_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\APS_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\APS_final_selected_input_output.csv,114825,a27e8c2cda06b95b663e25b37343bc320720042f0e5e2ee832972465f9b46895
04_FinalSelectedDatasets\APS_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\APS_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\APS_final_selected_input_output.xlsx,55149,1cf6fa36640b6a3bba16e7287c3866af6c63b3c305ede40c2237473f7a8a5d68
04_FinalSelectedDatasets\AS_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\AS_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\AS_candidate_repeated_rows.csv,268118,3942dc2f303e2dc9a30341d72f85249b989fc09160a2205253f300ee6ea7648e
04_FinalSelectedDatasets\AS_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\AS_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\AS_candidate_repeated_rows.xlsx,151746,1f186dd14281713b3aaa1640069e74a196739495ad9b1f4327a4c1b3091e318e
04_FinalSelectedDatasets\AS_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\AS_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\AS_feature_rank.csv,19911,b7a70d5d050edc09eca52fa640b006894e23c4ad2b83c6c6639b659425e7ce70
04_FinalSelectedDatasets\AS_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\AS_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\AS_feature_rank.xlsx,12915,9e8a05dab4ffebd0609563ebb53fad7fb289e099b6d0243da339d295bc30f02b
04_FinalSelectedDatasets\AS_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\AS_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\AS_final_selected_input_output.csv,108722,ec180462a09a8d9a4dfc0b2c37611649b8abe3d63ab8c982a12dc35a2e9a6df8
04_FinalSelectedDatasets\AS_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\AS_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\AS_final_selected_input_output.xlsx,50892,099f27b87472df18e6d7075dab49edcbf552218bf98492ea1012351a5a30a8f8
04_FinalSelectedDatasets\Com. Strength_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Com. Strength_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Com. Strength_candidate_repeated_rows.csv,268114,c4b1f8d18db9d765638b508790647c3a40948a8934d04ba654504d3c1b1b9302
04_FinalSelectedDatasets\Com. Strength_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Com. Strength_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Com. Strength_candidate_repeated_rows.xlsx,151739,7b3bb30bd8b0dc75bcd83f3dff375fe09357dd739ac08af485b3dce8bb7399dd
04_FinalSelectedDatasets\Com. Strength_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Com. Strength_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Com. Strength_feature_rank.csv,19989,95a0d70bfaf35f5962137a2d9b035e4dbcac29a7f145bd90df2f37cd02548df3
04_FinalSelectedDatasets\Com. Strength_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Com. Strength_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Com. Strength_feature_rank.xlsx,12977,fecbd49bc35479d8b1e5c2632eb8f66f814419c960ef3eec04d4eaf3a46b2071
04_FinalSelectedDatasets\Com. Strength_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Com. Strength_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Com. Strength_final_selected_input_output.csv,109717,c9d7287f35638412499258b9a441cee42e68005a47387247ccb3614ff0d23fe5
04_FinalSelectedDatasets\Com. Strength_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Com. Strength_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Com. Strength_final_selected_input_output.xlsx,51685,fc79c4041a841789e196d999a0d5172f514d7e98457762b37dfe8d1147db849c
04_FinalSelectedDatasets\Densif. strength_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Densif. strength_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Densif. strength_candidate_repeated_rows.csv,268112,9ad63a4aed71ad2b03052600a6516619c2a71911c4094350443c5361b36af16e
04_FinalSelectedDatasets\Densif. strength_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Densif. strength_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Densif. strength_candidate_repeated_rows.xlsx,151734,4806059d78bee984e112e436301d5dce23e60e7df9b8bc4d8bbdb18fb07dbc8c
04_FinalSelectedDatasets\Densif. strength_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Densif. strength_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Densif. strength_feature_rank.csv,19997,986afeac222affa03f0205de44dc58c153649d126557ae54eda180a760e4e649
04_FinalSelectedDatasets\Densif. strength_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Densif. strength_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Densif. strength_feature_rank.xlsx,12922,b3aa85720f6b2a2048769b6be5b25e607a76e18c74f785d5bbc179f11524284e
04_FinalSelectedDatasets\Densif. strength_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Densif. strength_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Densif. strength_final_selected_input_output.csv,109880,440c1e80197236b9c5b88b115c1381452576b2a8a3ab3f3fff53a3817019cbc6
04_FinalSelectedDatasets\Densif. strength_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Densif. strength_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Densif. strength_final_selected_input_output.xlsx,51583,198cbe4714c05bf8548b5faf4bd4c7815ee057579296c4918dfc683caebbbb5f
04_FinalSelectedDatasets\Modulus_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Modulus_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Modulus_candidate_repeated_rows.csv,266970,d90487328b2335c08b2473e4886b01566d5dc663dace47cfb922e44a59a654fd
04_FinalSelectedDatasets\Modulus_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Modulus_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Modulus_candidate_repeated_rows.xlsx,151386,986b9e23872b6802f3648eccb685ac51fad4f39467c8087116cab2afe2171c9f
04_FinalSelectedDatasets\Modulus_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Modulus_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Modulus_feature_rank.csv,19898,f7be5feb0dcc2ae17b62451b60ceeeaf99c689f76703a7341c26dadb1c7d0c8e
04_FinalSelectedDatasets\Modulus_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Modulus_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Modulus_feature_rank.xlsx,12987,ebbbf7b919dc5d59b7f92f1ce96d623c3d7d81fc9b18a11771f81c12385359a8
04_FinalSelectedDatasets\Modulus_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Modulus_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Modulus_final_selected_input_output.csv,117194,7ddd64be030277a68544a121b6918d2ca0c60edfa95caa88bfad6646f8827d86
04_FinalSelectedDatasets\Modulus_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Modulus_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Modulus_final_selected_input_output.xlsx,57121,5b52160bec962b112bcae6ef4691e791caf9cc01e62bd0b94ae8c0c327d8ffa3
04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_candidate_repeated_rows.csv,309913,5b0578721fdcc33ac22d4973ce52ea402b404f473e2fb528b18353f1427967c2
04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_candidate_repeated_rows.xlsx,172138,45909317dcb6f122ce447f0c69f82b17706bbaa67733fae83f3750229abad277
04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_feature_rank.csv,20102,e3572decb99f1ce700f63c2686473086d826c59a0bb427ba83df4b0bb08cbfb2
04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_feature_rank.xlsx,12864,867aa52aaddf1f1b1a9e226d97c3839d241e1c1d6aac3e50a9be52841f671741
04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_final_selected_input_output.csv,130718,32a05f2d19f3752f7067850f7563f5217e2fd7a12c8696d0be50c7b13589f489
04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Cooling rate _ °C_s_final_selected_input_output.xlsx,60237,7bb124a3e8bd5bd12318e4a52b03fe4c64bcaf65c2d601c3ced40f5e2ac79b74
04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_candidate_repeated_rows.csv,126949,dee481266215b67583bef538e1478f91dfada47ad2604a038c13baa0645365b2
04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_candidate_repeated_rows.xlsx,73488,7776d455f7a9d9e029d8db276c30deb7cad93fabee4aecda767534fc6d9ccf8b
04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_feature_rank.csv,20117,a7344843ae172ed99bab143a9938a58c7f7c5cf33c7424054cd767184a61bf82
04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_feature_rank.xlsx,12921,80c0bcf6ac34c35d0cf1566e09679c1653b965e4f703f00a139d922e288b0e75
04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_final_selected_input_output.csv,49200,27ae59b9cee50a185f9c67a2c2ae638af4aa114884eee4d32915ce01afd6e985
