work_id,track,purpose,position_in_full_pipeline,planned_scope,last_completed_run,currently_active_run,execution_status,calculation_scope,qa_status,scientific_status,notebook_integration_status,regression_status,submission_status,source_files,result_files,config_and_environment,evidence_hash,confirmed_conclusion,claim_boundary,remaining_problem,next_gate,owner_session,last_verified_at,primary_evidence_path,release_status
R09-SLICE-002D,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:5762,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002E,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:5843,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002F,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:5931,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002G,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6000,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002H,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6117,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002I,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6147,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002J,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6172,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002K,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6199,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002L,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6222,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-002M,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6256,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-003,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:5321,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SLICE-004,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/decision_log.md:3752,not inferred from log mention,cd5900fcab1e0a5427cf1610eff053cd156f0e85bfc320f8e410802b9183ff87,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/decision_log.md,not_assessed
R09-SLICE-005,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7274,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SPRINT-000,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:6731,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-SPRINT-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6599,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-STP-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/decision_log.md:4266,not inferred from log mention,cd5900fcab1e0a5427cf1610eff053cd156f0e85bfc320f8e410802b9183ff87,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/decision_log.md,not_assessed
R09-SURF-002,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6401,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SURF-003,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6430,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-SURF-004,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6441,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-THETA-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6547,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-THETA-002,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6563,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-THETA-X-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6579,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:5773,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-002,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6285,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-003,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6470,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-004,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6478,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-005,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6491,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-006,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6506,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-TRAIN-007,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6521,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-VALID-008,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6564,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
R09-YDATA-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,AI_START_HERE.md:4014,not inferred from log mention,53ccc7bd56ab05cc78c512506904061f2486a31c808aea8dd59437bb0a983343,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,AI_START_HERE.md,not_assessed
STRICT-GEOM-001,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8089,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-002,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8109,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-003,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8116,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-004,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8122,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-005,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8129,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-006,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8135,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-007,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8143,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-008,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8165,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-009,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8174,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-010,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8182,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
